status_id,user_id,polarity,tweet_topic,p_day,state_abbr,gender,age,is_in_reply_to_user,is_in_reply_to_status,is_quoted_status,is_retweeted_status,created_day
1243109042471309312,3184104169,neutral,covid19-tracking-app-australia,20200420,Unknown,Male,Middle,0,0,0,1,2020-03-26
1243108776611209217,1106174438607740928,negative,covid19-tracking-app-australia,20200420,nsw,Unknown,Unknown,0,0,0,0,2020-03-26
1243108462399074304,1197341400779460608,negative,covid19-tracking-app-australia,20200420,Unknown,Unknown,Unknown,0,0,1,1,2020-03-26
1243108371819040769,2931645236,positive,covid19-tracking-app-australia,20200420,qld,Unknown,Unknown,0,0,0,1,2020-03-26
1243108090284666881,221523713,neutral,covid19-tracking-app-australia,20200420,vic,Unknown,Unknown,0,0,1,0,2020-03-26
1243107444202463237,1217939176701616128,negative,covid19-tracking-app-australia,20200420,Unknown,Unknown,Unknown,0,0,1,1,2020-03-26
1243106544264179712,1112866140030590977,negative,covid19-tracking-app-australia,20200420,qld,Unknown,Unknown,1,0,0,0,2020-03-26
1243106457102331906,2335753988,negative,covid19-tracking-app-australia,20200420,qld,Female,Middle,0,0,0,1,2020-03-26
1243105774102077440,272791557,negative,covid19-tracking-app-australia,20200420,Unknown,Unknown,Unknown,0,0,1,1,2020-03-26
1243105481381429249,2279566128,negative,covid19-tracking-app-australia,20200420,Unknown,Unknown,Unknown,0,0,1,1,2020-03-26
1243105278792306689,877795221538447360,positive,covid19-tracking-app-australia,20200420,qld,Unknown,Unknown,0,0,0,1,2020-03-26
1243104546450067456,15510386,negative,covid19-tracking-app-australia,20200420,vic,Unknown,Unknown,0,0,1,1,2020-03-26
1243104344435609602,30860834,negative,covid19-tracking-app-australia,20200420,Unknown,Female,Middle,0,0,1,1,2020-03-26
1243103714644131845,707004931,negative,covid19-tracking-app-australia,20200420,nsw,Unknown,Unknown,0,0,0,1,2020-03-26
1243103702262546433,1035646194754539521,negative,covid19-tracking-app-australia,20200420,Unknown,Unknown,Unknown,0,0,1,1,2020-03-26
1243103692707909637,1015170002,positive,covid19-tracking-app-australia,20200420,nsw,Male,Middle,0,0,0,0,2020-03-26
1243103618749759491,2683712323,positive,covid19-tracking-app-australia,20200420,Unknown,Unknown,Unknown,1,1,0,0,2020-03-26
1243103164447907840,1106394879892975616,negative,covid19-tracking-app-australia,20200420,Unknown,Unknown,Unknown,0,0,1,1,2020-03-26
1243102588603527168,154672365,negative,covid19-tracking-app-australia,20200420,qld,Unknown,Unknown,0,0,1,1,2020-03-26
1243102558454812672,182229765,negative,covid19-tracking-app-australia,20200420,Unknown,Unknown,Unknown,0,0,1,1,2020-03-26
1243102517015146496,401340142,negative,covid19-tracking-app-australia,20200420,Unknown,Unknown,Unknown,1,0,1,0,2020-03-26
1243101934036209664,879500310,negative,covid19-tracking-app-australia,20200420,Unknown,Unknown,Unknown,0,0,1,1,2020-03-26
1243101899949142019,974176038392492034,negative,covid19-tracking-app-australia,20200420,nsw,Unknown,Unknown,0,0,1,1,2020-03-26
1243101894509121538,1348299643,negative,covid19-tracking-app-australia,20200420,Unknown,Unknown,Unknown,0,0,1,1,2020-03-26
1243101883280969728,2920030904,neutral,covid19-tracking-app-australia,20200420,Unknown,Female,Aging,1,1,0,0,2020-03-26
1243101754310311936,218222210,negative,covid19-tracking-app-australia,20200420,act,Unknown,Unknown,0,0,1,1,2020-03-26
1243101706197426177,44110407,positive,covid19-tracking-app-australia,20200420,nsw,Female,Middle,0,0,1,0,2020-03-26
1243101458486005762,16094885,negative,covid19-tracking-app-australia,20200420,nsw,Unknown,Unknown,0,0,1,1,2020-03-26
1243101318706683904,711750460932141056,negative,covid19-tracking-app-australia,20200420,nsw,Female,Middle,0,0,1,1,2020-03-26
1243101032009195522,386914650,positive,covid19-tracking-app-australia,20200420,tas,Unknown,Unknown,0,0,0,0,2020-03-26
1243100642186375170,522779920,negative,covid19-tracking-app-australia,20200420,vic,Female,Middle,1,1,0,0,2020-03-26
1243100579032776706,537139882,negative,covid19-tracking-app-australia,20200420,nsw,Unknown,Unknown,0,0,1,0,2020-03-26
1243098969133084672,1147763708,neutral,covid19-tracking-app-australia,20200420,Unknown,Unknown,Unknown,0,0,1,0,2020-03-26
1243098746302246912,1002395521988767744,neutral,covid19-tracking-app-australia,20200420,Unknown,Unknown,Unknown,1,1,0,0,2020-03-26
1243097718509068291,1496861528,neutral,covid19-tracking-app-australia,20200420,Unknown,Unknown,Unknown,0,0,0,1,2020-03-26
1243097131298115584,85004016,neutral,covid19-tracking-app-australia,20200420,vic,Unknown,Unknown,1,0,0,0,2020-03-26
1243096766892761088,793685829537320960,negative,covid19-tracking-app-australia,20200420,sa,Female,Aging,0,0,0,1,2020-03-26
1243096382417719296,46310277,neutral,covid19-tracking-app-australia,20200420,Unknown,Unknown,Unknown,0,0,0,0,2020-03-26
1243096276125638656,458184349,negative,covid19-tracking-app-australia,20200420,vic,Male,Middle,1,0,0,0,2020-03-26
1243095527765331968,3147946819,positive,covid19-tracking-app-australia,20200420,sa,Female,Middle,0,0,0,1,2020-03-26
1243092955319042049,21846306,negative,covid19-tracking-app-australia,20200420,qld,Unknown,Unknown,1,1,0,0,2020-03-26
1243092841112293376,397909177,neutral,covid19-tracking-app-australia,20200420,Unknown,Unknown,Unknown,0,0,1,0,2020-03-26
1243092226067947520,1140144834130264064,neutral,covid19-tracking-app-australia,20200420,Unknown,Unknown,Unknown,0,0,0,0,2020-03-26
1243091992201932801,21846306,negative,covid19-tracking-app-australia,20200420,qld,Unknown,Unknown,1,1,0,0,2020-03-26
1243091899092570113,779814741736730624,positive,covid19-tracking-app-australia,20200420,qld,Unknown,Unknown,0,0,0,1,2020-03-26
1243089992462684160,597049053,neutral,covid19-tracking-app-australia,20200420,Unknown,Female,Aging,0,0,0,0,2020-03-26
1243088229605101569,1147763708,neutral,covid19-tracking-app-australia,20200420,Unknown,Unknown,Unknown,0,0,1,0,2020-03-26
1243088177088221185,242499872,neutral,covid19-tracking-app-australia,20200420,vic,Unknown,Unknown,0,0,0,0,2020-03-26
1243087846740602880,383726402,positive,covid19-tracking-app-australia,20200420,Unknown,Unknown,Unknown,0,0,0,1,2020-03-26
1243086925650485248,517356543,positive,covid19-tracking-app-australia,20200420,Unknown,Male,Aging,0,0,0,1,2020-03-26
1243086470383951872,850410244953882624,neutral,covid19-tracking-app-australia,20200420,qld,Female,Middle,0,0,0,1,2020-03-26
1243086375735287808,709933756799291394,neutral,covid19-tracking-app-australia,20200420,vic,Unknown,Unknown,1,1,0,0,2020-03-26
1243086303622656000,1240783195873796097,neutral,covid19-tracking-app-australia,20200420,Unknown,Unknown,Unknown,0,0,0,0,2020-03-26
1243086247121129472,709933756799291394,neutral,covid19-tracking-app-australia,20200420,vic,Unknown,Unknown,1,1,0,0,2020-03-26
1243085992128425990,260041830,positive,covid19-tracking-app-australia,20200420,Unknown,Unknown,Unknown,0,0,0,1,2020-03-26
1243085855771648002,709933756799291394,negative,covid19-tracking-app-australia,20200420,vic,Unknown,Unknown,1,1,0,0,2020-03-26
1243085749135663104,1033826336,neutral,covid19-tracking-app-australia,20200420,act,Female,Young,0,0,0,0,2020-03-26
1243085106484371462,709933756799291394,neutral,covid19-tracking-app-australia,20200420,vic,Unknown,Unknown,1,0,0,0,2020-03-26
1243085048607150081,301807294,positive,covid19-tracking-app-australia,20200420,Unknown,Unknown,Unknown,0,0,0,1,2020-03-26
1243084889529831424,738602898423054337,positive,covid19-tracking-app-australia,20200420,Unknown,Unknown,Unknown,0,0,0,1,2020-03-26
1243084660843806721,1968470911,neutral,covid19-tracking-app-australia,20200420,qld,Unknown,Unknown,0,0,0,0,2020-03-26
1243084533051707393,2935174983,neutral,covid19-tracking-app-australia,20200420,Unknown,Unknown,Unknown,0,0,0,0,2020-03-26
1243084513640497152,903749950474903552,negative,covid19-tracking-app-australia,20200420,vic,Unknown,Unknown,0,0,0,0,2020-03-26
1243084037385682946,1081130959460659203,negative,covid19-tracking-app-australia,20200420,Unknown,Unknown,Unknown,0,0,0,1,2020-03-26
1243083903490916353,709933756799291394,neutral,covid19-tracking-app-australia,20200420,vic,Unknown,Unknown,1,0,0,0,2020-03-26
1243083786046197760,109535426,positive,covid19-tracking-app-australia,20200420,sa,Female,Middle,0,0,0,1,2020-03-26
1243083780316749824,709933756799291394,neutral,covid19-tracking-app-australia,20200420,vic,Unknown,Unknown,1,0,0,0,2020-03-26
1243083664956612608,1690508160,neutral,covid19-tracking-app-australia,20200420,Unknown,Female,Middle,1,0,0,0,2020-03-26
1243083151343116288,827843955106516992,negative,covid19-tracking-app-australia,20200420,Unknown,Unknown,Unknown,1,1,0,0,2020-03-26
1243082438626033664,2953517304,negative,covid19-tracking-app-australia,20200420,Unknown,Unknown,Unknown,0,0,0,0,2020-03-26
1243081507633106944,470672571,positive,covid19-tracking-app-australia,20200420,vic,Unknown,Unknown,0,0,0,0,2020-03-26
1243080945000804352,1220307268115189760,negative,covid19-tracking-app-australia,20200420,Unknown,Unknown,Unknown,1,0,0,0,2020-03-26
1243080668701052929,1259161086,positive,covid19-tracking-app-australia,20200420,nsw,Unknown,Unknown,0,0,0,1,2020-03-26
1243080518079369218,465454494,positive,covid19-tracking-app-australia,20200420,Unknown,Unknown,Unknown,0,0,0,1,2020-03-26
1243079539040735232,1044290854171500544,positive,covid19-tracking-app-australia,20200420,vic,Unknown,Unknown,1,1,0,0,2020-03-26
1243078858510725122,302546863,neutral,covid19-tracking-app-australia,20200420,Unknown,Unknown,Unknown,0,0,0,0,2020-03-26
1243078617237581824,537139882,negative,covid19-tracking-app-australia,20200420,nsw,Unknown,Unknown,0,0,1,0,2020-03-26
1243077761138192385,3007815702,positive,covid19-tracking-app-australia,20200420,Unknown,Unknown,Unknown,0,0,0,1,2020-03-26
1243077618376695808,59734777,positive,covid19-tracking-app-australia,20200420,Unknown,Female,Aging,0,0,0,1,2020-03-26
1243077503410778112,4375700177,neutral,covid19-tracking-app-australia,20200420,nsw,Unknown,Unknown,1,1,0,0,2020-03-26
1243076959162101760,302546863,positive,covid19-tracking-app-australia,20200420,Unknown,Unknown,Unknown,0,0,0,0,2020-03-26
1243076489483931666,60448583,positive,covid19-tracking-app-australia,20200420,Unknown,Female,Young,0,0,0,1,2020-03-26
1243076489483931666,60448583,positive,covid19-tracking-app-australia,20200420,Unknown,Female,Aging,0,0,0,1,2020-03-26
1243076081726320640,1417195669,positive,covid19-tracking-app-australia,20200420,Unknown,Male,Middle,0,0,0,1,2020-03-26
1243076066039566341,2908832094,positive,covid19-tracking-app-australia,20200420,Unknown,Unknown,Unknown,0,0,0,1,2020-03-26
1243075920404967427,110928040,negative,covid19-tracking-app-australia,20200420,Unknown,Unknown,Unknown,0,0,0,0,2020-03-26
1243075572625895425,3000485749,positive,covid19-tracking-app-australia,20200420,Unknown,Unknown,Unknown,0,0,0,1,2020-03-26
1243075464194715648,4155047233,positive,covid19-tracking-app-australia,20200420,Unknown,Unknown,Unknown,0,0,0,1,2020-03-26
1243075227883454472,1284773018,positive,covid19-tracking-app-australia,20200420,nsw,Unknown,Unknown,0,0,0,1,2020-03-26
1243074945829072897,95340526,positive,covid19-tracking-app-australia,20200420,Unknown,Unknown,Unknown,0,0,0,1,2020-03-26
1243074923662159872,432272055,positive,covid19-tracking-app-australia,20200420,nsw,Male,Young,0,0,0,1,2020-03-26
1243074629746343937,4919154620,positive,covid19-tracking-app-australia,20200420,Unknown,Unknown,Unknown,0,0,0,0,2020-03-26
1243074174676918278,1239148597247008768,positive,covid19-tracking-app-australia,20200420,Unknown,Unknown,Unknown,0,0,0,1,2020-03-26
1243073933630308352,1218150020370722816,positive,covid19-tracking-app-australia,20200420,Unknown,Unknown,Unknown,0,0,0,1,2020-03-26
1243072762899361792,1745257064,neutral,covid19-tracking-app-australia,20200420,Unknown,Unknown,Unknown,0,0,0,1,2020-03-26
1243072457914769408,2799329407,positive,covid19-tracking-app-australia,20200420,Unknown,Unknown,Unknown,0,0,0,0,2020-03-26
1243072091617820673,371646780,positive,covid19-tracking-app-australia,20200420,wa,Unknown,Unknown,0,0,0,1,2020-03-26
1243072054632431616,243519935,neutral,covid19-tracking-app-australia,20200420,vic,Male,Middle,0,0,0,0,2020-03-26
1243071949195993090,470672571,positive,covid19-tracking-app-australia,20200420,vic,Unknown,Unknown,0,0,0,0,2020-03-26
1243070505101348864,845410747,neutral,covid19-tracking-app-australia,20200420,nsw,Female,Middle,0,0,0,0,2020-03-26
1243067448590340098,381869846,positive,covid19-tracking-app-australia,20200420,Unknown,Female,Young,0,0,0,0,2020-03-26
1243067448590340098,381869846,positive,covid19-tracking-app-australia,20200420,Unknown,Male,Young,0,0,0,0,2020-03-26
1243066928362483713,2418567655,positive,covid19-tracking-app-australia,20200420,Unknown,Unknown,Unknown,0,0,0,1,2020-03-26
1243065669534355457,46260190,positive,covid19-tracking-app-australia,20200420,vic,Unknown,Unknown,0,0,0,1,2020-03-26
1243064511319310336,44110407,positive,covid19-tracking-app-australia,20200420,nsw,Female,Middle,1,1,0,0,2020-03-26
1243064047764815872,2935174983,positive,covid19-tracking-app-australia,20200420,Unknown,Unknown,Unknown,1,1,0,0,2020-03-26
1243063308346785794,2799319651,positive,covid19-tracking-app-australia,20200420,Unknown,Unknown,Unknown,0,0,0,1,2020-03-26
1243063037705125888,1238943918235906048,positive,covid19-tracking-app-australia,20200420,Unknown,Unknown,Unknown,0,0,0,1,2020-03-26
1243060467121020928,1501143854,positive,covid19-tracking-app-australia,20200420,Unknown,Female,Middle,0,0,0,1,2020-03-26
1243060052786696198,431538402,negative,covid19-tracking-app-australia,20200420,Unknown,Male,Middle,0,0,1,0,2020-03-26
1243060052786696198,431538402,negative,covid19-tracking-app-australia,20200420,Unknown,Female,Middle,0,0,1,0,2020-03-26
1243058212175089665,1174114858414956544,negative,covid19-tracking-app-australia,20200420,nsw,Unknown,Unknown,1,0,0,0,2020-03-26
1243057581456633856,3270920570,positive,covid19-tracking-app-australia,20200420,Unknown,Unknown,Unknown,0,0,0,1,2020-03-26
1243056564308545536,44110407,negative,covid19-tracking-app-australia,20200420,nsw,Female,Middle,0,0,0,0,2020-03-26
1243053101331804160,188143601,positive,covid19-tracking-app-australia,20200420,Unknown,Unknown,Unknown,0,0,0,1,2020-03-26
1243052457267056640,2795133001,neutral,covid19-tracking-app-australia,20200420,Unknown,Unknown,Unknown,0,0,0,1,2020-03-26
1243052324961914880,2795133001,neutral,covid19-tracking-app-australia,20200420,Unknown,Unknown,Unknown,0,0,0,0,2020-03-26
1243051914280833029,3226855927,neutral,covid19-tracking-app-australia,20200420,nsw,Male,Middle,1,0,0,0,2020-03-26
1243051002422382592,633448781,positive,covid19-tracking-app-australia,20200420,vic,Male,Aging,0,0,0,1,2020-03-26
1243050512007589890,1787111144,neutral,covid19-tracking-app-australia,20200420,Unknown,Unknown,Unknown,0,0,0,0,2020-03-26
1243048762173317120,237701356,positive,covid19-tracking-app-australia,20200420,qld,Unknown,Unknown,0,0,0,1,2020-03-26
1243048023661281280,14942749,positive,covid19-tracking-app-australia,20200420,sa,Unknown,Unknown,0,0,0,1,2020-03-26
1243047749689344002,29455588,positive,covid19-tracking-app-australia,20200420,nsw,Female,Middle,0,0,1,0,2020-03-26
1243047253276684290,2611093651,positive,covid19-tracking-app-australia,20200420,nsw,Unknown,Unknown,0,0,0,1,2020-03-26
1243047131071442944,2603233604,negative,covid19-tracking-app-australia,20200420,qld,Unknown,Unknown,0,0,1,1,2020-03-26
1243046532292591616,93949528,positive,covid19-tracking-app-australia,20200420,qld,Unknown,Unknown,0,0,0,1,2020-03-26
1243046096164675585,1235088278933536769,positive,covid19-tracking-app-australia,20200420,Unknown,Male,Middle,0,0,0,1,2020-03-26
1243044893926150144,416057727,positive,covid19-tracking-app-australia,20200420,Unknown,Unknown,Unknown,0,0,0,1,2020-03-26
1243044376403566592,914040275470770176,positive,covid19-tracking-app-australia,20200420,wa,Female,Aging,0,0,0,1,2020-03-26
1243043669696851968,730304048247623681,positive,covid19-tracking-app-australia,20200420,sa,Male,Middle,0,0,0,1,2020-03-26
1243043314535809024,824384423441297408,neutral,covid19-tracking-app-australia,20200420,Unknown,Unknown,Unknown,0,0,0,1,2020-03-26
1243042709436346368,927356405874540545,negative,covid19-tracking-app-australia,20200420,Unknown,Female,Middle,0,0,1,0,2020-03-26
1243042476635484165,31656431,positive,covid19-tracking-app-australia,20200420,Unknown,Male,Young,0,0,0,1,2020-03-26
1243042476635484165,31656431,positive,covid19-tracking-app-australia,20200420,Unknown,Female,Middle,0,0,0,1,2020-03-26
1243042400169119745,104071040,positive,covid19-tracking-app-australia,20200420,sa,Unknown,Unknown,0,0,0,1,2020-03-26
1243042261245419520,39482414,positive,covid19-tracking-app-australia,20200420,sa,Female,Aging,0,0,0,1,2020-03-26
1243042012258951168,551320744,positive,covid19-tracking-app-australia,20200420,Unknown,Unknown,Unknown,0,0,0,1,2020-03-26
1243040300366348290,140417519,positive,covid19-tracking-app-australia,20200420,sa,Male,Aging,0,0,0,1,2020-03-26
1243038825456095233,95718878,neutral,covid19-tracking-app-australia,20200420,nsw,Unknown,Unknown,0,0,0,1,2020-03-26
1243038459549245440,343096504,positive,covid19-tracking-app-australia,20200420,Unknown,Female,Middle,0,0,0,1,2020-03-26
1243038128186818560,307263001,positive,covid19-tracking-app-australia,20200420,Unknown,Unknown,Unknown,0,0,0,1,2020-03-26
1243037783460950016,1469084833,positive,covid19-tracking-app-australia,20200420,nsw,Unknown,Unknown,0,0,0,1,2020-03-26
1243037577273208832,1211934533966151680,negative,covid19-tracking-app-australia,20200420,nsw,Male,Young,1,1,0,0,2020-03-26
1243037576853848065,37898439,positive,covid19-tracking-app-australia,20200420,Unknown,Unknown,Unknown,0,0,0,1,2020-03-26
1243036302901051394,22113670,positive,covid19-tracking-app-australia,20200420,nsw,Female,Middle,0,0,0,1,2020-03-26
1243036302901051394,22113670,positive,covid19-tracking-app-australia,20200420,nsw,Female,Young,0,0,0,1,2020-03-26
1243035382700105728,352963977,positive,covid19-tracking-app-australia,20200420,sa,Unknown,Unknown,0,0,0,1,2020-03-26
1243034530321072128,1196923496451805185,positive,covid19-tracking-app-australia,20200420,Unknown,Unknown,Unknown,0,0,0,1,2020-03-26
1243034125545570305,203232961,positive,covid19-tracking-app-australia,20200420,Unknown,Unknown,Unknown,0,0,0,1,2020-03-26
1243033546316382217,974829281166553088,positive,covid19-tracking-app-australia,20200420,Unknown,Unknown,Unknown,0,0,0,1,2020-03-26
1243032371760263169,82279998,positive,covid19-tracking-app-australia,20200420,nsw,Female,Middle,0,0,0,1,2020-03-26
1243031815733964800,1212700743251062787,positive,covid19-tracking-app-australia,20200420,Unknown,Unknown,Unknown,1,1,0,0,2020-03-26
1243029984114913280,633784512,positive,covid19-tracking-app-australia,20200420,vic,Unknown,Unknown,0,0,0,1,2020-03-26
1243026784641142787,1223421295435501568,neutral,covid19-tracking-app-australia,20200420,Unknown,Unknown,Unknown,1,1,0,0,2020-03-26
1243023652141973504,2995243867,neutral,covid19-tracking-app-australia,20200420,Unknown,Unknown,Unknown,0,0,0,1,2020-03-26
1243023209756119041,812138855008583680,neutral,covid19-tracking-app-australia,20200420,nsw,Unknown,Unknown,0,0,0,1,2020-03-26
1243023041568763904,499694976,neutral,covid19-tracking-app-australia,20200420,Unknown,Unknown,Unknown,0,0,0,1,2020-03-26
1243022224207929345,2344678944,positive,covid19-tracking-app-australia,20200420,Unknown,Unknown,Unknown,0,0,0,1,2020-03-26
1243022093836410880,4919154620,neutral,covid19-tracking-app-australia,20200420,Unknown,Unknown,Unknown,1,1,0,0,2020-03-26
1243021872364539912,2456903869,positive,covid19-tracking-app-australia,20200420,nsw,Unknown,Unknown,0,0,0,0,2020-03-26
1243016500409065472,509319460,neutral,covid19-tracking-app-australia,20200420,Unknown,Unknown,Unknown,0,0,0,1,2020-03-26
1243015076019204096,36815349,positive,covid19-tracking-app-australia,20200420,Unknown,Unknown,Unknown,0,0,0,1,2020-03-26
1243014706975182849,1199231304622989317,positive,covid19-tracking-app-australia,20200420,sa,Female,Middle,0,0,0,0,2020-03-26
1243013295990333446,310870318,negative,covid19-tracking-app-australia,20200420,Unknown,Female,Young,0,0,0,0,2020-03-26
1243012944192929794,126422274,positive,covid19-tracking-app-australia,20200420,sa,Unknown,Unknown,0,0,0,1,2020-03-26
1243012818330193920,425580734,positive,covid19-tracking-app-australia,20200420,Unknown,Unknown,Unknown,0,0,0,1,2020-03-26
1243011455516938240,1223194932,positive,covid19-tracking-app-australia,20200420,sa,Unknown,Unknown,0,0,0,1,2020-03-26
1243010448032550912,3765246132,negative,covid19-tracking-app-australia,20200420,Unknown,Unknown,Unknown,0,0,0,1,2020-03-26
1243007797232414720,2586866479,neutral,covid19-tracking-app-australia,20200420,Unknown,Unknown,Unknown,0,0,0,1,2020-03-26
1243007423343808513,391994602,positive,covid19-tracking-app-australia,20200420,sa,Unknown,Unknown,0,0,0,1,2020-03-26
1243007369870626817,187675235,positive,covid19-tracking-app-australia,20200420,Unknown,Unknown,Unknown,0,0,0,1,2020-03-26
1243006733213024256,401289025,positive,covid19-tracking-app-australia,20200420,Unknown,Unknown,Unknown,0,0,0,1,2020-03-26
1243005638910730240,447580238,positive,covid19-tracking-app-australia,20200420,sa,Unknown,Unknown,0,0,0,1,2020-03-26
1242999917380898816,1916548939,positive,covid19-tracking-app-australia,20200420,Unknown,Female,Middle,0,0,0,1,2020-03-26
1242999560474988545,2583042872,neutral,covid19-tracking-app-australia,20200420,Unknown,Unknown,Unknown,0,0,0,1,2020-03-26
1242997839333978112,22250517,positive,covid19-tracking-app-australia,20200420,sa,Unknown,Unknown,0,0,0,1,2020-03-26
1242997826117718016,103122427,neutral,covid19-tracking-app-australia,20200420,qld,Unknown,Unknown,0,0,0,0,2020-03-26
1242997700175335425,478493459,neutral,covid19-tracking-app-australia,20200420,sa,Unknown,Unknown,0,0,0,1,2020-03-26
1242996248703111168,19911489,negative,covid19-tracking-app-australia,20200420,Unknown,Unknown,Unknown,0,0,0,1,2020-03-26
1242995162579689478,2463237415,negative,covid19-tracking-app-australia,20200420,nsw,Unknown,Unknown,0,0,0,0,2020-03-26
1242994834895323142,1201338712740597765,neutral,covid19-tracking-app-australia,20200420,Unknown,Unknown,Unknown,0,0,1,1,2020-03-26
1242994686152675328,865912827256512513,positive,covid19-tracking-app-australia,20200420,Unknown,Unknown,Unknown,0,0,0,1,2020-03-26
1242992134434754560,255357963,negative,covid19-tracking-app-australia,20200420,Unknown,Unknown,Unknown,0,0,0,1,2020-03-26
1242990303591591937,1178096463336751104,positive,covid19-tracking-app-australia,20200420,Unknown,Unknown,Unknown,0,0,0,1,2020-03-26
1242990095465975808,1238308534812438528,positive,covid19-tracking-app-australia,20200420,Unknown,Unknown,Unknown,0,0,0,0,2020-03-26
1242989968194035713,1095050474,positive,covid19-tracking-app-australia,20200420,sa,Unknown,Unknown,0,0,0,1,2020-03-26
1242989255787294720,490989538,positive,covid19-tracking-app-australia,20200420,Unknown,Unknown,Unknown,0,0,0,1,2020-03-26
1242989044935450626,35900933,neutral,covid19-tracking-app-australia,20200420,Unknown,Unknown,Unknown,0,0,0,1,2020-03-26
1242988851871637504,1242601852614533120,negative,covid19-tracking-app-australia,20200420,Unknown,Unknown,Unknown,0,0,0,1,2020-03-26
1242988163745767424,397026351,neutral,covid19-tracking-app-australia,20200420,nsw,Unknown,Unknown,1,0,0,0,2020-03-26
1242987366169456641,1112866140030590977,positive,covid19-tracking-app-australia,20200420,qld,Unknown,Unknown,1,0,0,0,2020-03-26
1242986849917751296,1096691498,positive,covid19-tracking-app-australia,20200420,Unknown,Unknown,Unknown,0,0,0,1,2020-03-26
1242986843353706496,973034682324365312,positive,covid19-tracking-app-australia,20200420,qld,Female,Middle,0,0,0,1,2020-03-26
1242986746142289920,193097502,neutral,covid19-tracking-app-australia,20200420,vic,Female,Middle,0,0,0,0,2020-03-26
1242986614965460992,778948862190886913,negative,covid19-tracking-app-australia,20200420,Unknown,Unknown,Unknown,0,0,0,1,2020-03-26
1242986602575458304,778948862190886913,positive,covid19-tracking-app-australia,20200420,Unknown,Unknown,Unknown,0,0,0,1,2020-03-26
1242986578407854081,242207540,positive,covid19-tracking-app-australia,20200420,sa,Female,Middle,0,0,0,1,2020-03-26
1242986565585928192,778948862190886913,negative,covid19-tracking-app-australia,20200420,Unknown,Unknown,Unknown,0,0,0,1,2020-03-26
1242986551618850816,778948862190886913,positive,covid19-tracking-app-australia,20200420,Unknown,Unknown,Unknown,0,0,0,1,2020-03-26
1242986433440251904,837046736,neutral,covid19-tracking-app-australia,20200420,Unknown,Unknown,Unknown,0,0,1,0,2020-03-26
1242986376003387395,972380919788007426,positive,covid19-tracking-app-australia,20200420,act,Unknown,Unknown,0,0,0,1,2020-03-26
1242985600774328320,160575383,negative,covid19-tracking-app-australia,20200420,nsw,Male,Young,0,0,1,0,2020-03-26
1242985571762372608,3301275268,positive,covid19-tracking-app-australia,20200420,nsw,Unknown,Unknown,0,0,0,1,2020-03-26
1242984981061763072,345833591,positive,covid19-tracking-app-australia,20200420,qld,Unknown,Unknown,0,0,0,1,2020-03-26
1242984791164588032,1176450078531178496,neutral,covid19-tracking-app-australia,20200420,Unknown,Unknown,Unknown,0,0,0,1,2020-03-26
1242984788585136128,1242281360946892802,positive,covid19-tracking-app-australia,20200420,Unknown,Unknown,Unknown,0,0,0,0,2020-03-26
1242984566287028224,168872431,neutral,covid19-tracking-app-australia,20200420,Unknown,Unknown,Unknown,0,0,0,1,2020-03-26
1242984222333128707,57379692,positive,covid19-tracking-app-australia,20200420,sa,Male,Middle,0,0,0,1,2020-03-26
1242983985002627072,393864867,positive,covid19-tracking-app-australia,20200420,sa,Unknown,Unknown,0,0,0,1,2020-03-26
1242983505954406400,562908240,positive,covid19-tracking-app-australia,20200420,sa,Female,Middle,0,0,0,1,2020-03-26
1242983376191016962,241462844,neutral,covid19-tracking-app-australia,20200420,vic,Unknown,Unknown,1,1,0,0,2020-03-26
1242983284704808960,27779458,positive,covid19-tracking-app-australia,20200420,vic,Female,Middle,0,0,0,0,2020-03-26
1242982867245780993,1535950214,positive,covid19-tracking-app-australia,20200420,Unknown,Unknown,Unknown,0,0,0,1,2020-03-26
1242982346405457920,26297618,positive,covid19-tracking-app-australia,20200420,nsw,Unknown,Unknown,0,0,0,0,2020-03-26
1242982180596281345,1133379214252662786,positive,covid19-tracking-app-australia,20200420,Unknown,Unknown,Unknown,0,0,0,1,2020-03-26
1242982015495884800,424923977,negative,covid19-tracking-app-australia,20200420,nsw,Male,Middle,0,0,1,0,2020-03-26
1242981142514388992,1195600406140702721,negative,covid19-tracking-app-australia,20200420,Unknown,Unknown,Unknown,0,0,0,0,2020-03-26
1242981053762945030,2185239972,neutral,covid19-tracking-app-australia,20200420,Unknown,Unknown,Unknown,1,1,0,0,2020-03-26
1242980884543725568,172232963,positive,covid19-tracking-app-australia,20200420,Unknown,Unknown,Unknown,0,0,0,0,2020-03-26
1242980626841518081,424923977,neutral,covid19-tracking-app-australia,20200420,nsw,Male,Middle,1,0,0,0,2020-03-26
1242979798856552449,853977926,neutral,covid19-tracking-app-australia,20200420,Unknown,Unknown,Unknown,1,1,0,0,2020-03-26
1242978338790088716,315053009,negative,covid19-tracking-app-australia,20200420,Unknown,Unknown,Unknown,0,0,1,0,2020-03-26
1242977207720366081,971912606813274112,positive,covid19-tracking-app-australia,20200420,nsw,Female,Middle,0,0,0,0,2020-03-26
1242977124224339968,128560563,neutral,covid19-tracking-app-australia,20200420,Unknown,Unknown,Unknown,0,0,1,0,2020-03-26
1242976917235662851,327994582,neutral,covid19-tracking-app-australia,20200420,Unknown,Female,Middle,0,0,0,0,2020-03-26
